country_code,year,y_true,y_pred,feature_code
EUU,2010,3960810.0,3833316.536874574,EN.ATM.GHGT.KT.CE
FRA,2008,485350.0,480185.67363957694,EN.ATM.GHGT.KT.CE
FRA,2009,467050.0,471302.32766041113,EN.ATM.GHGT.KT.CE
FRA,2010,470790.0,452800.1021234355,EN.ATM.GHGT.KT.CE
GBR,2008,636520.0,667005.8613537299,EN.ATM.GHGT.KT.CE
GBR,2009,581690.0,646060.2810344044,EN.ATM.GHGT.KT.CE
GBR,2010,594560.0,615527.5344933823,EN.ATM.GHGT.KT.CE
IDN,2008,725820.0,741563.9443292492,EN.ATM.GHGT.KT.CE
IDN,2009,744030.0,739656.6997848807,EN.ATM.GHGT.KT.CE
IDN,2010,762400.0,760997.4055729972,EN.ATM.GHGT.KT.CE
IND,2008,2309340.0,2363898.0127384164,EN.ATM.GHGT.KT.CE
IND,2009,2452660.0,2438520.582810713,EN.ATM.GHGT.KT.CE
IND,2010,2564130.0,2623027.7065163366,EN.ATM.GHGT.KT.CE
ITA,2008,525850.0,543442.4521418109,EN.ATM.GHGT.KT.CE
ITA,2009,476970.0,532344.8147005759,EN.ATM.GHGT.KT.CE
ITA,2010,485460.0,485491.840394916,EN.ATM.GHGT.KT.CE
JPN,2008,1231180.0,1291910.9119269731,EN.ATM.GHGT.KT.CE
JPN,2009,1171570.0,1265918.0484434483,EN.ATM.GHGT.KT.CE
JPN,2010,1228240.0,1179799.168098114,EN.ATM.GHGT.KT.CE
KOR,2008,579950.0,583795.0690070525,EN.ATM.GHGT.KT.CE
KOR,2009,593600.0,602756.8568597044,EN.ATM.GHGT.KT.CE
KOR,2010,646420.0,667520.8848288481,EN.ATM.GHGT.KT.CE
MEX,2008,660920.0,645919.7824356573,EN.ATM.GHGT.KT.CE
MEX,2009,645320.0,672306.4817511737,EN.ATM.GHGT.KT.CE
MEX,2010,650160.0,675515.5644305404,EN.ATM.GHGT.KT.CE
RUS,2008,2484910.0,2466370.0829850975,EN.ATM.GHGT.KT.CE
RUS,2009,2339900.0,2505613.758513191,EN.ATM.GHGT.KT.CE
RUS,2010,2454000.0,2235274.00132621,EN.ATM.GHGT.KT.CE
SAU,2008,450110.0,433379.32798196375,EN.ATM.GHGT.KT.CE
SAU,2009,470780.0,463792.0289848675,EN.ATM.GHGT.KT.CE
SAU,2010,514560.0,493172.10583687585,EN.ATM.GHGT.KT.CE
TUR,2008,361140.0,372889.4376157661,EN.ATM.GHGT.KT.CE
TUR,2009,364560.0,375727.8868754533,EN.ATM.GHGT.KT.CE
TUR,2010,374330.0,379027.11713480484,EN.ATM.GHGT.KT.CE
USA,2008,6619980.0,6730526.748188101,EN.ATM.GHGT.KT.CE
USA,2009,6194450.0,6571309.745872457,EN.ATM.GHGT.KT.CE
USA,2010,6442580.0,6124541.787612816,EN.ATM.GHGT.KT.CE
ZAF,2008,497470.0,474978.8206549364,EN.ATM.GHGT.KT.CE
ZAF,2009,476950.0,508071.90777345543,EN.ATM.GHGT.KT.CE
ZAF,2010,499720.0,496762.0653470383,EN.ATM.GHGT.KT.CE
ARG,2011,344800.0,343422.731355005,EN.ATM.GHGT.KT.CE
ARG,2012,348940.0,349015.77156889834,EN.ATM.GHGT.KT.CE
ARG,2013,358180.0,351935.1896295725,EN.ATM.GHGT.KT.CE
AUS,2011,673130.0,574539.5384235753,EN.ATM.GHGT.KT.CE
AUS,2012,670930.0,644731.0894069126,EN.ATM.GHGT.KT.CE
AUS,2013,581890.0,688515.6324446229,EN.ATM.GHGT.KT.CE
BRA,2011,1004840.0,948247.0364359759,EN.ATM.GHGT.KT.CE
BRA,2012,1042040.0,1023828.5750692112,EN.ATM.GHGT.KT.CE
BRA,2013,1070850.0,1045446.2225724694,EN.ATM.GHGT.KT.CE
CAN,2011,689760.0,651556.288261528,EN.ATM.GHGT.KT.CE
CAN,2012,694210.0,666313.3054566509,EN.ATM.GHGT.KT.CE
CAN,2013,705420.0,676505.2598048552,EN.ATM.GHGT.KT.CE
CHN,2011,11074550.0,12041686.211036675,EN.ATM.GHGT.KT.CE
CHN,2012,11399830.0,13065588.14370873,EN.ATM.GHGT.KT.CE
CHN,2013,11854530.0,13245511.856400533,EN.ATM.GHGT.KT.CE
DEU,2011,852550.0,843482.8808737958,EN.ATM.GHGT.KT.CE
DEU,2012,866670.0,852911.2158700995,EN.ATM.GHGT.KT.CE
DEU,2013,883920.0,848376.878935953,EN.ATM.GHGT.KT.CE
EUU,2011,3849510.0,3875220.151279548,EN.ATM.GHGT.KT.CE
EUU,2012,3788200.0,3775141.978294137,EN.ATM.GHGT.KT.CE
EUU,2013,3711450.0,3675253.2400510563,EN.ATM.GHGT.KT.CE
FRA,2011,453510.0,461946.01096334355,EN.ATM.GHGT.KT.CE
FRA,2012,456320.0,450374.70133097225,EN.ATM.GHGT.KT.CE
FRA,2013,457250.0,433873.9391841562,EN.ATM.GHGT.KT.CE
GBR,2011,551940.0,547173.9003388535,EN.ATM.GHGT.KT.CE
GBR,2012,573410.0,524797.8199787268,EN.ATM.GHGT.KT.CE
GBR,2013,554670.0,489893.3297808026,EN.ATM.GHGT.KT.CE
IDN,2011,822480.0,767580.3201344204,EN.ATM.GHGT.KT.CE
IDN,2012,827220.0,814914.0730197182,EN.ATM.GHGT.KT.CE
IDN,2013,796880.0,839628.3416111303,EN.ATM.GHGT.KT.CE
IND,2011,2671200.0,2662407.1930324337,EN.ATM.GHGT.KT.CE
IND,2012,2814000.0,2785464.676229478,EN.ATM.GHGT.KT.CE
IND,2013,2875980.0,2941722.2864578557,EN.ATM.GHGT.KT.CE
ITA,2011,474590.0,477305.14401162916,EN.ATM.GHGT.KT.CE
ITA,2012,456710.0,460819.99932035373,EN.ATM.GHGT.KT.CE
ITA,2013,424930.0,443491.1519700411,EN.ATM.GHGT.KT.CE
JPN,2011,1284770.0,1197051.9272862305,EN.ATM.GHGT.KT.CE
JPN,2012,1327040.0,1243048.0181443787,EN.ATM.GHGT.KT.CE
JPN,2013,1338630.0,1302046.1034395092,EN.ATM.GHGT.KT.CE
KOR,2011,670790.0,675572.3487892312,EN.ATM.GHGT.KT.CE
KOR,2012,675290.0,704079.2897733683,EN.ATM.GHGT.KT.CE
KOR,2013,675000.0,731045.3178752192,EN.ATM.GHGT.KT.CE
MEX,2011,664660.0,672124.7144481661,EN.ATM.GHGT.KT.CE
MEX,2012,659240.0,681841.6804075543,EN.ATM.GHGT.KT.CE
MEX,2013,652690.0,683779.827800296,EN.ATM.GHGT.KT.CE
RUS,2011,2546200.0,2403866.5529267727,EN.ATM.GHGT.KT.CE
RUS,2012,2566170.0,2502536.1359688044,EN.ATM.GHGT.KT.CE
RUS,2013,2529020.0,2535676.7858940773,EN.ATM.GHGT.KT.CE
SAU,2011,534210.0,529224.2153311223,EN.ATM.GHGT.KT.CE
SAU,2012,568100.0,576156.1528745086,EN.ATM.GHGT.KT.CE
SAU,2013,585810.0,616311.9615559219,EN.ATM.GHGT.KT.CE
TUR,2011,396910.0,385241.76474934723,EN.ATM.GHGT.KT.CE
TUR,2012,411020.0,401912.64283132507,EN.ATM.GHGT.KT.CE
TUR,2013,402240.0,415571.77295187674,EN.ATM.GHGT.KT.CE
USA,2011,6214430.0,6350395.495730098,EN.ATM.GHGT.KT.CE
USA,2012,5968740.0,6240010.791950374,EN.ATM.GHGT.KT.CE
USA,2013,6108670.0,5930466.926866904,EN.ATM.GHGT.KT.CE
ZAF,2011,484250.0,499586.2864507037,EN.ATM.GHGT.KT.CE
ZAF,2012,503110.0,492421.78761290887,EN.ATM.GHGT.KT.CE
ZAF,2013,513020.0,508934.80587783945,EN.ATM.GHGT.KT.CE
ARG,2014,356100.0,366244.47902965226,EN.ATM.GHGT.KT.CE
ARG,2015,362560.0,362574.05648405285,EN.ATM.GHGT.KT.CE
ARG,2016,366370.0,370365.5968711345,EN.ATM.GHGT.KT.CE
AUS,2014,593500.0,606582.4692867717,EN.ATM.GHGT.KT.CE
AUS,2015,594580.0,602702.0236567408,EN.ATM.GHGT.KT.CE
AUS,2016,573390.0,607146.781218283,EN.ATM.GHGT.KT.CE
BRA,2014,1105900.0,1101831.88138449,EN.ATM.GHGT.KT.CE
BRA,2015,1082700.0,1139391.7044243747,EN.ATM.GHGT.KT.CE
BRA,2016,1051690.0,1143216.1602218517,EN.ATM.GHGT.KT.CE
CAN,2014,712310.0,707985.4740725203,EN.ATM.GHGT.KT.CE
CAN,2015,707930.0,714010.3685176587,EN.ATM.GHGT.KT.CE
CAN,2016,695200.0,712838.7465067583,EN.ATM.GHGT.KT.CE
CHN,2014,11865310.0,12352124.6641161,EN.ATM.GHGT.KT.CE
CHN,2015,11859290.0,12149202.07387498,EN.ATM.GHGT.KT.CE
CHN,2016,11857180.0,12127264.186054617,EN.ATM.GHGT.KT.CE
DEU,2014,843660.0,873741.7237059706,EN.ATM.GHGT.KT.CE
DEU,2015,847460.0,870685.8423660658,EN.ATM.GHGT.KT.CE
DEU,2016,850170.0,840760.4885108656,EN.ATM.GHGT.KT.CE
EUU,2014,3565620.0,3568008.119236776,EN.ATM.GHGT.KT.CE
EUU,2015,3621560.0,3423303.2515792223,EN.ATM.GHGT.KT.CE
EUU,2016,3622340.0,3409408.5202611075,EN.ATM.GHGT.KT.CE
FRA,2014,424130.0,455532.144252121,EN.ATM.GHGT.KT.CE
FRA,2015,430140.0,440641.28564283595,EN.ATM.GHGT.KT.CE
FRA,2016,430020.0,432444.70601033105,EN.ATM.GHGT.KT.CE
GBR,2014,513800.0,543621.2840003602,EN.ATM.GHGT.KT.CE
GBR,2015,497740.0,513094.37997805024,EN.ATM.GHGT.KT.CE
GBR,2016,475240.0,487247.113318199,EN.ATM.GHGT.KT.CE
IDN,2014,845070.0,812802.1734278395,EN.ATM.GHGT.KT.CE
IDN,2015,852000.0,860148.4991936596,EN.ATM.GHGT.KT.CE
IDN,2016,866360.0,867658.0884004957,EN.ATM.GHGT.KT.CE
IND,2014,3048790.0,2997886.973373687,EN.ATM.GHGT.KT.CE
IND,2015,3063650.0,3171945.3685562415,EN.ATM.GHGT.KT.CE
IND,2016,3103110.0,3181016.653336333,EN.ATM.GHGT.KT.CE
ITA,2014,405240.0,412627.9423894818,EN.ATM.GHGT.KT.CE
ITA,2015,416150.0,396256.61311600724,EN.ATM.GHGT.KT.CE
ITA,2016,411450.0,405253.69574412704,EN.ATM.GHGT.KT.CE
JPN,2014,1300990.0,1395477.5042440714,EN.ATM.GHGT.KT.CE
JPN,2015,1265070.0,1370977.454442078,EN.ATM.GHGT.KT.CE
JPN,2016,1257730.0,1333186.3552411832,EN.ATM.GHGT.KT.CE
KOR,2014,664250.0,712283.7988277283,EN.ATM.GHGT.KT.CE
KOR,2015,685800.0,705931.2058394246,EN.ATM.GHGT.KT.CE
KOR,2016,696930.0,713184.9635062658,EN.ATM.GHGT.KT.CE
MEX,2014,645940.0,656618.2377506236,EN.ATM.GHGT.KT.CE
MEX,2015,670100.0,649997.700011339,EN.ATM.GHGT.KT.CE
MEX,2016,682910.0,670772.6725662339,EN.ATM.GHGT.KT.CE
RUS,2014,2521740.0,2548392.45648004,EN.ATM.GHGT.KT.CE
RUS,2015,2475690.0,2537664.908700702,EN.ATM.GHGT.KT.CE
RUS,2016,2470100.0,2502283.459766002,EN.ATM.GHGT.KT.CE
SAU,2014,629390.0,619711.4031233595,EN.ATM.GHGT.KT.CE
SAU,2015,660370.0,652299.5251424079,EN.ATM.GHGT.KT.CE
SAU,2016,664170.0,687009.1623462408,EN.ATM.GHGT.KT.CE
TUR,2014,427120.0,414660.48377065046,EN.ATM.GHGT.KT.CE
TUR,2015,433850.0,433501.827106432,EN.ATM.GHGT.KT.CE
TUR,2016,460820.0,446110.64696112135,EN.ATM.GHGT.KT.CE
USA,2014,6129040.0,5818742.070461161,EN.ATM.GHGT.KT.CE
USA,2015,6003650.0,5937887.980353793,EN.ATM.GHGT.KT.CE
USA,2016,5907270.0,5895109.7198545,EN.ATM.GHGT.KT.CE
ZAF,2014,525050.0,513679.05904083897,EN.ATM.GHGT.KT.CE
ZAF,2015,501090.0,525425.2809394872,EN.ATM.GHGT.KT.CE
ZAF,2016,501550.0,514290.8789130379,EN.ATM.GHGT.KT.CE
ARG,2017,367320.0,374799.6570973133,EN.ATM.GHGT.KT.CE
ARG,2018,365650.0,373531.14909333334,EN.ATM.GHGT.KT.CE
ARG,2019,365650.0,369697.7097047841,EN.ATM.GHGT.KT.CE
AUS,2017,619790.0,591502.9080517371,EN.ATM.GHGT.KT.CE
AUS,2018,615380.0,607274.4046405747,EN.ATM.GHGT.KT.CE
AUS,2019,615380.0,587049.7083084463,EN.ATM.GHGT.KT.CE
BRA,2017,1064920.0,1066905.5906294535,EN.ATM.GHGT.KT.CE
BRA,2018,1032640.0,1072137.506019841,EN.ATM.GHGT.KT.CE
BRA,2019,1032640.0,1039228.999004018,EN.ATM.GHGT.KT.CE
CAN,2017,709370.0,711914.5085752258,EN.ATM.GHGT.KT.CE
CAN,2018,724930.0,719658.8753509405,EN.ATM.GHGT.KT.CE
CAN,2019,724930.0,730727.9350079693,EN.ATM.GHGT.KT.CE
CHN,2017,12058050.0,11809997.689217597,EN.ATM.GHGT.KT.CE
CHN,2018,12355240.0,12088733.002921697,EN.ATM.GHGT.KT.CE
CHN,2019,12355240.0,12433212.225675061,EN.ATM.GHGT.KT.CE
DEU,2017,832650.0,831919.9514359762,EN.ATM.GHGT.KT.CE
DEU,2018,806090.0,827884.5705350812,EN.ATM.GHGT.KT.CE
DEU,2019,806090.0,813975.6388284073,EN.ATM.GHGT.KT.CE
EUU,2017,3635650.0,3577851.770899689,EN.ATM.GHGT.KT.CE
EUU,2018,3567090.0,3595649.193890429,EN.ATM.GHGT.KT.CE
EUU,2019,3567090.0,3532487.896909079,EN.ATM.GHGT.KT.CE
FRA,2017,432380.0,426034.85002265126,EN.ATM.GHGT.KT.CE
FRA,2018,423350.0,426724.09808538633,EN.ATM.GHGT.KT.CE
FRA,2019,423350.0,422404.81333911704,EN.ATM.GHGT.KT.CE
GBR,2017,461190.0,459642.7784916683,EN.ATM.GHGT.KT.CE
GBR,2018,452080.0,442337.5816391144,EN.ATM.GHGT.KT.CE
GBR,2019,452080.0,426499.25948789134,EN.ATM.GHGT.KT.CE
IDN,2017,912420.0,879709.512589223,EN.ATM.GHGT.KT.CE
IDN,2018,969580.0,913870.6612964978,EN.ATM.GHGT.KT.CE
IDN,2019,969580.0,968215.2140893235,EN.ATM.GHGT.KT.CE
IND,2017,3229920.0,3113954.3380464176,EN.ATM.GHGT.KT.CE
IND,2018,3374990.0,3161115.9381042197,EN.ATM.GHGT.KT.CE
IND,2019,3374990.0,3278336.6668922026,EN.ATM.GHGT.KT.CE
ITA,2017,405770.0,412689.11989335174,EN.ATM.GHGT.KT.CE
ITA,2018,399600.0,410019.13980498456,EN.ATM.GHGT.KT.CE
ITA,2019,399600.0,396540.5408603213,EN.ATM.GHGT.KT.CE
JPN,2017,1235370.0,1250178.6036274922,EN.ATM.GHGT.KT.CE
JPN,2018,1186770.0,1230507.8061717385,EN.ATM.GHGT.KT.CE
JPN,2019,1186770.0,1175978.433161472,EN.ATM.GHGT.KT.CE
KOR,2017,710340.0,696396.7564499776,EN.ATM.GHGT.KT.CE
KOR,2018,718880.0,708968.520034196,EN.ATM.GHGT.KT.CE
KOR,2019,718880.0,721570.3577884081,EN.ATM.GHGT.KT.CE
MEX,2017,678120.0,692622.1236205398,EN.ATM.GHGT.KT.CE
MEX,2018,679880.0,684134.7435233718,EN.ATM.GHGT.KT.CE
MEX,2019,679880.0,686117.6165684176,EN.ATM.GHGT.KT.CE
RUS,2017,2494150.0,2471988.9162449795,EN.ATM.GHGT.KT.CE
RUS,2018,2543400.0,2490337.5777214933,EN.ATM.GHGT.KT.CE
RUS,2019,2543400.0,2533662.4385160552,EN.ATM.GHGT.KT.CE
SAU,2017,656080.0,689327.7900743538,EN.ATM.GHGT.KT.CE
SAU,2018,638120.0,685591.3204256063,EN.ATM.GHGT.KT.CE
SAU,2019,638120.0,674012.1885687723,EN.ATM.GHGT.KT.CE
TUR,2017,502670.0,484533.17321712524,EN.ATM.GHGT.KT.CE
TUR,2018,502520.0,530280.4404207492,EN.ATM.GHGT.KT.CE
TUR,2019,502520.0,528687.2124256516,EN.ATM.GHGT.KT.CE
USA,2017,5842800.0,5844449.725259917,EN.ATM.GHGT.KT.CE
USA,2018,6023620.0,5772434.260271483,EN.ATM.GHGT.KT.CE
USA,2019,6023620.0,5880101.942756701,EN.ATM.GHGT.KT.CE
ZAF,2017,514600.0,504990.0975457394,EN.ATM.GHGT.KT.CE
ZAF,2018,513440.0,518562.10744655883,EN.ATM.GHGT.KT.CE
ZAF,2019,513440.0,521154.8621584396,EN.ATM.GHGT.KT.CE
ARG,2005,7.93875427420938,7.759833115396335,NV.AGR.TOTL.ZS
ARG,2006,6.93557229126392,8.193216342524277,NV.AGR.TOTL.ZS
ARG,2007,7.45235394606923,7.498240122204301,NV.AGR.TOTL.ZS
AUS,2005,2.88333002663787,3.2955986722096555,NV.AGR.TOTL.ZS
AUS,2006,2.72673444195779,3.208113939139448,NV.AGR.TOTL.ZS
AUS,2007,2.20110013592946,3.195018657526123,NV.AGR.TOTL.ZS
BRA,2005,4.65116882283132,6.546527971668764,NV.AGR.TOTL.ZS
BRA,2006,4.37004377798394,6.2153609480711385,NV.AGR.TOTL.ZS
BRA,2007,4.41691543601929,5.569828437708883,NV.AGR.TOTL.ZS
CAN,2005,1.88031145780062,2.0386981139168308,NV.AGR.TOTL.ZS
CAN,2006,1.70101845949482,1.9498300487195293,NV.AGR.TOTL.ZS
CAN,2007,1.58716073171659,1.8350407419508734,NV.AGR.TOTL.ZS
CHN,2005,11.6414956029627,13.092899745141624,NV.AGR.TOTL.ZS
CHN,2006,10.6257605278405,12.93193724941362,NV.AGR.TOTL.ZS
CHN,2007,10.2461657566004,10.715892161286042,NV.AGR.TOTL.ZS
DEU,2005,0.726955700932129,0.9427420351617253,NV.AGR.TOTL.ZS
DEU,2006,0.737585322085632,0.9032986346632934,NV.AGR.TOTL.ZS
DEU,2007,0.77886019483507,0.9266576182299693,NV.AGR.TOTL.ZS
EUU,2005,1.80037313221024,2.064361754682916,NV.AGR.TOTL.ZS
EUU,2006,1.68502782457749,1.9037222042660993,NV.AGR.TOTL.ZS
EUU,2007,1.69750569487176,1.7390211553415225,NV.AGR.TOTL.ZS
FRA,2005,1.68010170422531,1.8114997436128788,NV.AGR.TOTL.ZS
FRA,2006,1.51849064281003,1.7296985285736177,NV.AGR.TOTL.ZS
FRA,2007,1.6129929533935,1.594242703189774,NV.AGR.TOTL.ZS
GBR,2005,0.550810530653148,0.9128235395526365,NV.AGR.TOTL.ZS
GBR,2006,0.601066553162093,0.822175274218775,NV.AGR.TOTL.ZS
GBR,2007,0.56710982901975,0.7913711600952171,NV.AGR.TOTL.ZS
IDN,2005,13.1266186400506,13.129599752509781,NV.AGR.TOTL.ZS
IDN,2006,12.9738027192484,13.066358106671915,NV.AGR.TOTL.ZS
IDN,2007,13.7166831034562,12.930248172445596,NV.AGR.TOTL.ZS
IND,2005,17.6202069547056,16.838671603548104,NV.AGR.TOTL.ZS
IND,2006,16.8094420943591,15.174348394836565,NV.AGR.TOTL.ZS
IND,2007,16.750119759587,14.395461337475568,NV.AGR.TOTL.ZS
ITA,2005,2.03359548344901,2.3311590107202655,NV.AGR.TOTL.ZS
ITA,2006,1.94583994660095,2.176926811242377,NV.AGR.TOTL.ZS
ITA,2007,1.89628717350167,2.009275906835742,NV.AGR.TOTL.ZS
JPN,2005,1.12536364829677,1.4100910717120485,NV.AGR.TOTL.ZS
JPN,2006,1.09429154321186,1.4008868857520511,NV.AGR.TOTL.ZS
JPN,2007,1.06090374019961,1.3897947561277297,NV.AGR.TOTL.ZS
KOR,2005,2.61997573131402,2.7858891879281975,NV.AGR.TOTL.ZS
KOR,2006,2.49747041944548,2.63403238383676,NV.AGR.TOTL.ZS
KOR,2007,2.28340908477707,2.463840649796694,NV.AGR.TOTL.ZS
MEX,2005,3.07320418494207,3.2000046950083756,NV.AGR.TOTL.ZS
MEX,2006,3.0758258597569,2.989646699277764,NV.AGR.TOTL.ZS
MEX,2007,3.18171470291719,2.955051847524803,NV.AGR.TOTL.ZS
RUS,2005,4.25591600591586,4.743822869180514,NV.AGR.TOTL.ZS
RUS,2006,3.86131247121949,4.181491465614884,NV.AGR.TOTL.ZS
RUS,2007,3.77890170628363,3.819618276781055,NV.AGR.TOTL.ZS
SAU,2005,3.22080717494782,4.582513970240534,NV.AGR.TOTL.ZS
SAU,2006,2.94857030298235,4.405649025330633,NV.AGR.TOTL.ZS
SAU,2007,2.77018977615721,4.493038588050101,NV.AGR.TOTL.ZS
TUR,2005,9.16534055228687,8.586633319509964,NV.AGR.TOTL.ZS
TUR,2006,8.09488128822859,7.951485237848737,NV.AGR.TOTL.ZS
TUR,2007,7.45702743708227,7.015838040005715,NV.AGR.TOTL.ZS
USA,2005,1.14225527722491,1.1327058801887606,NV.AGR.TOTL.ZS
USA,2006,1.00067777411318,1.1685356625828667,NV.AGR.TOTL.ZS
USA,2007,1.06682214149659,1.134392071366241,NV.AGR.TOTL.ZS
ZAF,2005,2.38962357267391,2.809292498882551,NV.AGR.TOTL.ZS
ZAF,2006,2.33141241709253,2.5930957723353885,NV.AGR.TOTL.ZS
ZAF,2007,2.6433727012347,2.4441950270710766,NV.AGR.TOTL.ZS
ARG,2008,7.3189545972436,8.086877780484826,NV.AGR.TOTL.ZS
ARG,2009,5.2736234689014,8.096308163762355,NV.AGR.TOTL.ZS
ARG,2010,7.13216745078964,6.37143688650518,NV.AGR.TOTL.ZS
AUS,2008,2.33863042368512,2.4922723399662727,NV.AGR.TOTL.ZS
AUS,2009,2.29172039725587,2.3740024119669676,NV.AGR.TOTL.ZS
AUS,2010,2.19756826525444,2.4405215319061035,NV.AGR.TOTL.ZS
BRA,2008,4.56785118317928,4.246155556681435,NV.AGR.TOTL.ZS
BRA,2009,4.47677399196415,4.471643221578975,NV.AGR.TOTL.ZS
BRA,2010,4.11575648758173,4.74176906851163,NV.AGR.TOTL.ZS
CAN,2008,1.76827354801333,1.804169837330467,NV.AGR.TOTL.ZS
CAN,2009,1.5498932753953,1.8500563426565635,NV.AGR.TOTL.ZS
CAN,2010,1.49323608111661,1.8808579276928095,NV.AGR.TOTL.ZS
CHN,2008,10.1690478477936,8.861413235897222,NV.AGR.TOTL.ZS
CHN,2009,9.63618551442703,8.455588394127812,NV.AGR.TOTL.ZS
CHN,2010,9.32517694053669,8.222817592354236,NV.AGR.TOTL.ZS
DEU,2008,0.83833040773771,0.8821202570698703,NV.AGR.TOTL.ZS
DEU,2009,0.695334317361279,0.8359747236970563,NV.AGR.TOTL.ZS
DEU,2010,0.803696771174544,0.8897434664958781,NV.AGR.TOTL.ZS
EUU,2008,1.63565954418923,1.6037654360768445,NV.AGR.TOTL.ZS
EUU,2009,1.50573796699758,1.5713967754300595,NV.AGR.TOTL.ZS
EUU,2010,1.63597324623303,1.4723046647839628,NV.AGR.TOTL.ZS
FRA,2008,1.51522299962858,1.5002707983652592,NV.AGR.TOTL.ZS
FRA,2009,1.32316199671353,1.4829138219699831,NV.AGR.TOTL.ZS
FRA,2010,1.60402828863388,1.3435119730181182,NV.AGR.TOTL.ZS
GBR,2008,0.682519337628417,0.7055238989923331,NV.AGR.TOTL.ZS
GBR,2009,0.687756576793349,0.7007131257194474,NV.AGR.TOTL.ZS
GBR,2010,0.607212705639444,0.7524300710360454,NV.AGR.TOTL.ZS
IDN,2008,14.4817402607761,12.7768459352387,NV.AGR.TOTL.ZS
IDN,2009,15.290148146172,13.742588559712456,NV.AGR.TOTL.ZS
IDN,2010,13.929212707137,15.146628096198388,NV.AGR.TOTL.ZS
IND,2008,16.7909423598037,15.506626126487806,NV.AGR.TOTL.ZS
IND,2009,16.744270156395,15.63116897579173,NV.AGR.TOTL.ZS
IND,2010,17.0265090139755,15.562736929984487,NV.AGR.TOTL.ZS
ITA,2008,1.87462363361677,1.8105527228211595,NV.AGR.TOTL.ZS
ITA,2009,1.80273854103193,1.7957012319312964,NV.AGR.TOTL.ZS
ITA,2010,1.77551453832278,1.7400131578350653,NV.AGR.TOTL.ZS
JPN,2008,1.05840864794359,1.1599161677750036,NV.AGR.TOTL.ZS
JPN,2009,1.08261270150623,1.168988163626179,NV.AGR.TOTL.ZS
JPN,2010,1.10225982049905,1.18992087683076,NV.AGR.TOTL.ZS
KOR,2008,2.14224974257429,2.193285359019625,NV.AGR.TOTL.ZS
KOR,2009,2.24055681194729,2.038315793506083,NV.AGR.TOTL.ZS
KOR,2010,2.1440163216522,2.048387491923697,NV.AGR.TOTL.ZS
MEX,2008,3.16037871706611,3.176205792524913,NV.AGR.TOTL.ZS
MEX,2009,3.24149414069732,3.204260937322084,NV.AGR.TOTL.ZS
MEX,2010,3.21915447615495,3.2954363831394433,NV.AGR.TOTL.ZS
RUS,2008,3.75334118813491,3.511448042605087,NV.AGR.TOTL.ZS
RUS,2009,4.08444869720522,3.5054435993408575,NV.AGR.TOTL.ZS
RUS,2010,3.34389824902913,3.7456635367816387,NV.AGR.TOTL.ZS
SAU,2008,2.31687426733563,2.9428757530321272,NV.AGR.TOTL.ZS
SAU,2009,2.85408847271204,2.907685455325508,NV.AGR.TOTL.ZS
SAU,2010,2.6402763595935,3.1552110834410008,NV.AGR.TOTL.ZS
TUR,2008,7.42466846883692,5.779242926195719,NV.AGR.TOTL.ZS
TUR,2009,8.07198879989725,5.60510582824027,NV.AGR.TOTL.ZS
TUR,2010,8.9669281343332,6.181770662593548,NV.AGR.TOTL.ZS
USA,2008,1.06578313550216,1.1292638677262308,NV.AGR.TOTL.ZS
USA,2009,0.968572535825703,1.224469917609584,NV.AGR.TOTL.ZS
USA,2010,1.04248133891985,1.2991881432607983,NV.AGR.TOTL.ZS
ZAF,2008,2.85948495248966,2.388654396428024,NV.AGR.TOTL.ZS
ZAF,2009,2.71342760650594,2.636176448683533,NV.AGR.TOTL.ZS
ZAF,2010,2.38737291381414,2.63065611788784,NV.AGR.TOTL.ZS
ARG,2011,6.99873377022519,7.00186392722734,NV.AGR.TOTL.ZS
ARG,2012,5.7817442068501,7.221309396386255,NV.AGR.TOTL.ZS
ARG,2013,6.05291843670451,6.394163703983452,NV.AGR.TOTL.ZS
AUS,2011,2.27654236627696,2.131019458339253,NV.AGR.TOTL.ZS
AUS,2012,2.25474804896169,2.203452493386926,NV.AGR.TOTL.ZS
AUS,2013,2.27890649460036,2.0938365477504806,NV.AGR.TOTL.ZS
BRA,2011,4.34203511988559,4.336404114166815,NV.AGR.TOTL.ZS
BRA,2012,4.1683282240444,4.63011415978428,NV.AGR.TOTL.ZS
BRA,2013,4.50690493825609,4.580871050781726,NV.AGR.TOTL.ZS
CAN,2011,1.76566446625627,1.6415872664762563,NV.AGR.TOTL.ZS
CAN,2012,1.81134574390941,1.744903390847187,NV.AGR.TOTL.ZS
CAN,2013,1.89423151227836,1.8209615196335633,NV.AGR.TOTL.ZS
CHN,2011,9.17765379535199,8.874303871616586,NV.AGR.TOTL.ZS
CHN,2012,9.11371387030751,8.713372453910821,NV.AGR.TOTL.ZS
CHN,2013,8.94289396230057,8.634675210532087,NV.AGR.TOTL.ZS
DEU,2011,0.910022423855418,0.7849034778355302,NV.AGR.TOTL.ZS
DEU,2012,0.847918814268698,0.9142483629739244,NV.AGR.TOTL.ZS
DEU,2013,0.942643214114216,1.0188297150077323,NV.AGR.TOTL.ZS
EUU,2011,1.71563922925494,1.535909282936612,NV.AGR.TOTL.ZS
EUU,2012,1.70782191243084,1.638175422387098,NV.AGR.TOTL.ZS
