country,target,rmse,std,rmse/std,r2,mase,da,guiding_score,best_guiding_cv,best_params
KOR,NE.EXP.GNFS.ZS,9.669991172122193,5.234660940436128,1.8473003852884757,-2.412518713486951,3.092925545244267,0.5833333333333334,3.015043969001474,3.015043969001474,"{""p"": 2, ""d"": 1, ""q"": 0}"
KOR,NY.GDP.MKTP.KD.ZG,3.0898007639519895,1.6686786593222627,1.8516451604929847,-2.4285898003770914,1.8461067260402355,0.4166666666666667,2.912036635237837,2.912036635237837,"{""p"": 2, ""d"": 1, ""q"": 0}"
KOR,EN.ATM.GHGT.KT.CE,41501.71460220586,43148.00541853162,0.9618454943546777,0.07485324498960533,2.802122935551925,0.6666666666666666,4.189483581705197,4.189483581705197,"{""p"": 2, ""d"": 1, ""q"": 2}"
MEX,SP.DYN.LE00.IN,0.13882019345238386,0.08652215230931735,1.6044468352578727,-1.5742496471690033,2.8635605275413445,0.5833333333333334,3.1850681337910802,3.1850681337910802,"{""p"": 1, ""d"": 1, ""q"": 0}"
MEX,SP.URB.TOTL.IN.ZS,0.037113981076759374,1.0944694967380058,0.03391047552021792,0.9988500796499927,0.10544806150405936,1.0,6.506823080131486,6.506823080131486,"{""p"": 2, ""d"": 1, ""q"": 0}"
MEX,NV.AGR.TOTL.ZS,0.21359057858808497,0.20052559085451074,1.0651537176771289,-0.1345524422814086,1.4123392892336237,0.5833333333333334,4.112310940154602,4.112310940154602,"{""p"": 2, ""d"": 1, ""q"": 0}"
MEX,EG.USE.PCAP.KG.OE,33.20611223365693,37.23295447827815,0.8918473620735498,0.2046082827624507,1.0638275044927066,0.4166666666666667,4.220850882867313,4.220850882867313,"{""p"": 2, ""d"": 0, ""q"": 2}"
MEX,FS.AST.PRVT.GD.ZS,8.12249951764682,5.668097592507568,1.4330204067734524,-1.0535474862291503,3.99037181318066,0.9166666666666666,3.838025704348126,3.838025704348126,"{""p"": 1, ""d"": 1, ""q"": 0}"
MEX,NE.IMP.GNFS.ZS,6.6027698939229325,3.926381224778908,1.6816425904478316,-1.8279218020080932,3.3748681136350043,0.6666666666666666,3.2317511881506125,3.2317511881506125,"{""p"": 2, ""d"": 1, ""q"": 1}"
MEX,NY.GDP.MKTP.CD,120133506177.36581,107094364435.01715,1.1217537618448687,-0.2583315022131143,0.9666565783943389,0.6666666666666666,4.274045954600292,4.274045954600292,"{""p"": 1, ""d"": 1, ""q"": 0}"
MEX,NE.EXP.GNFS.ZS,7.487840239215774,4.284284593144417,1.7477457616138736,-2.0546152472392594,4.582323106818275,0.75,3.282611688542031,3.282611688542031,"{""p"": 1, ""d"": 1, ""q"": 0}"
