country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS
RUS,1964,57.294,42.706,63.367,67.566512195122,,,,,,,,,,,
RUS,1965,58.173,41.827,63.433,67.7188536585366,,,,,,,,,,,
RUS,1966,59.048,40.952,63.433,67.812512195122,,,,,,,,,,,
RUS,1967,59.918,40.082,63.386,67.8601463414634,,,,,,,,,,,
RUS,1968,60.783,39.217,63.308,67.8743414634146,,,,,,,,,,,
RUS,1969,61.638,38.362,63.212,67.8671219512195,,,,,,,,,,,
RUS,1970,62.471,37.529,63.08,68.1336585365854,,,,,38.2,,2240872.97,,,45.598331451416,
RUS,1971,63.278,36.722,63.24,68.3765853658537,,,,,36.5,,2244826.89,,,45.2652015686035,
RUS,1972,64.078,35.922,63.25,68.3085365853659,,,,,35.0,,2405407.75,,,44.6722183227539,
RUS,1973,64.869,35.131,63.28,68.2946341463415,,,,,33.5,,2450946.31,,,44.175479888916,
RUS,1974,65.652,34.348,63.13,68.320243902439,,,,,32.1,,2531226.89,,,43.740909576416,
RUS,1975,66.427,33.573,62.48,67.7239024390244,,,,,31.0,,2692997.65,,,43.5434188842773,
RUS,1976,67.194,32.806,62.19,67.4875609756098,,,,,30.1,,2800716.03,,,43.5888290405273,
RUS,1977,67.95,32.05,61.83,67.3763414634146,,,,,29.4,,2847656.5,,,43.9067306518555,
RUS,1978,68.698,31.302,61.83,67.3909756097561,,,,,28.7,,2914879.88,,,44.2289886474609,
RUS,1979,69.305,30.695,61.49,67.1143902439024,,,,,28.1,,2964555.53,,,44.6196708679199,
RUS,1980,69.751,30.249,61.39,67.0339024390244,,,,,27.6,,3028837.5,,,45.2238693237305,
RUS,1981,70.193,29.807,61.62,67.2639024390244,,,,,27.1,,3032439.53,,,46.0573081970215,
RUS,1982,70.631,29.369,62.25,67.8060975609756,,,,,26.6,,3060875.9,,,47.0289306640625,
RUS,1983,71.066,28.934,62.16,67.6526829268293,,,,,26.1,,3076796.39,,,48.2811088562012,
RUS,1984,71.497,28.503,61.71,67.2026829268293,,,,,25.6,,3113508.6,,,49.8300590515137,
RUS,1985,71.923,28.077,62.73,67.8568292682927,,,,,24.9,,3147716.56,,,52.018310546875,
RUS,1986,72.346,27.654,64.78,69.389756097561,,,,,24.2,,3237017.69,,,53.9052391052246,
RUS,1987,72.765,27.235,64.84,69.44,,,,,23.4,,3294290.42,,,55.6832695007324,
RUS,1988,73.181,26.819,64.64,69.4643902439024,554713455149.502,,,,22.6,,3376294.37,,,56.1702995300293,
RUS,1989,73.398,26.602,64.24,69.1717073170732,506500173960.269,21.0122164048866,21.9022687609075,,22.0,,3390140.82,15.6020942408377,,55.8120498657227,
RUS,1990,73.394,26.606,63.73,68.8860975609756,516814274021.956,17.9447376591121,18.1620614715927,-2.9999956422359,21.6,5941.58625640772,3251770.0,15.4610369450481,,55.0019416809082,
RUS,1991,73.389,26.611,63.45,68.4743902439024,517962962962.963,12.9853414372542,13.2713621737576,-5.04693945126729,21.5,5870.23385736274,3155350.0,13.7718984626385,,52.4596786499023,
RUS,1992,73.385,26.615,62.0,66.8731707317073,460290556900.726,48.2546028406102,62.3224618621778,-14.5310737737734,21.7,5356.50974005023,2919150.0,7.2633640189374,,49.760871887207,
RUS,1993,73.381,26.619,58.97,64.9358536585366,435083713850.837,30.4938487551746,38.2045944842866,-8.66854034149263,21.8,5059.864624912,2661840.0,7.55720377820535,,46.3932914733887,
RUS,1994,73.376,26.624,57.55,64.4670731707317,395077301248.464,23.1953336062219,27.7583790421613,-12.5697559797978,21.9,4426.66819542613,2378690.0,6.10956103151862,,44.464111328125,
RUS,1995,73.372,26.628,58.12,64.6907317073171,395537185734.854,25.8938941161638,29.2890113495619,-4.14352840564905,21.8,4290.69346739168,2298150.0,6.69223108273929,,43.1327018737793,
RUS,1996,73.367,26.633,59.62,65.8541463414634,391724890744.498,21.8495126891282,26.0729881302908,-3.75506943900625,21.6,4252.61161860894,2243300.0,6.54937524189732,,44.721549987793,
RUS,1997,73.363,26.637,60.85,66.6987804878049,404928954191.876,22.527079880846,24.7298415292289,1.39991580461016,21.2,4069.68729231577,2122510.0,5.86976214443115,,46.2429389953613,
RUS,1998,73.359,26.641,61.22,67.029756097561,270955486862.442,24.5510478117966,31.22120547318,-5.29996162531226,20.7,3981.4994684392,2100210.0,5.10339314799118,,48.3994102478027,
RUS,1999,73.354,26.646,59.87,65.9821951219512,195907128350.934,26.1733129859875,43.2199685128244,6.39991468973531,20.1,4136.75114378464,2137210.0,6.58064760911948,,51.887378692627,11.2428726496447
RUS,2000,73.35,26.65,59.03,65.4836585365854,259710142196.943,24.0334657318409,44.0604413055146,10.000066815788,19.3,4224.27719789841,2194340.0,5.75171562849956,,55.7995796203613,13.7255344540838
RUS,2001,73.346,26.654,58.92,65.3834146341463,306602070620.5,24.2173650683869,36.8934935960337,5.10005122527505,18.3,4288.38263138853,2220860.0,5.87572156767964,16.8377718530329,61.5667991638184,15.778699595813
RUS,2002,73.341,26.659,58.68,65.1287804878049,345470494417.863,24.432851668898,35.2125940630626,4.69999190873524,17.2,4288.19385137335,2241450.0,5.56571375282766,17.9723927796501,66.8583221435547,13.6349660680486
RUS,2003,73.373,26.627,58.53,65.0275609756098,430347770731.787,23.8782872312785,35.24998177498,7.29995234453868,16.0,4461.30531990288,2317610.0,5.50294605202332,21.2435670573716,70.6703186035156,13.3140302040687
RUS,2004,73.418,26.582,58.91,65.4709756097561,591016690742.798,22.1639613425553,34.4178910548533,7.19994786994475,14.9,4493.68721494055,2362470.0,4.90444194789091,24.3164009493405,70.5924377441406,13.2340253896719
RUS,2005,73.463,26.537,58.92,65.529756097561,764017107992.391,21.5101825251255,35.2030659646294,6.39996544785382,13.8,4540.90815577671,2373120.0,4.25591600591586,25.9225395239653,72.5659408569336,16.6229096830257
RUS,2006,73.508,26.492,60.43,66.7275609756098,989930542278.695,21.0029264232118,33.7304754438509,8.200068255056,12.8,4688.39102332011,2445030.0,3.86131247121949,30.9419240281961,72.7966690063477,16.5682157585873
RUS,2007,73.553,26.447,61.46,67.5868292682927,1299705764823.62,21.5420622610532,30.1640604847185,8.49997776846357,11.9,4709.84488692751,2456090.0,3.77890170628363,37.7835777176812,74.0212707519531,16.5513130625157
RUS,2008,73.598,26.402,61.92,67.9492682926829,1660846387624.78,22.072905707322,31.3095603335689,5.19996926498843,11.2,4823.12599470293,2484910.0,3.75334118813491,41.5540438231948,74.8958587646484,15.8180678239761
RUS,2009,73.642,26.358,62.87,68.6846341463415,1222644282201.86,20.4969598237716,27.938101204296,-7.79999391343111,10.7,4531.28646273085,2339900.0,4.08444869720522,45.2609092974413,75.3270874023438,12.9563524123963
RUS,2010,73.687,26.313,63.09,68.8412195121951,1524917468442.01,21.1399447023288,29.2155607850389,4.50000000003065,10.4,4819.04078214698,2454000.0,3.34389824902913,42.8400452492052,,13.0483488461042
RUS,2011,73.732,26.268,64.04,69.6839024390244,2045925608274.37,19.9800379279369,28.0553614798549,4.3000291857941,10.1,5049.42663067025,2546200.0,3.1507257212962,41.6986059819676,76.1848907470703,13.9542036796753
RUS,2012,73.791,26.209,64.56,70.0721951219512,2208295773643.15,20.2440700464294,26.9073203393663,4.02408615720979,9.8,5167.01035317865,2566170.0,2.92603087775353,43.9139602428073,75.9070892333984,13.7546730412872
RUS,2013,73.863,26.137,65.13,70.5787804878049,2292473246621.08,20.441812574244,25.845336826255,1.75542214909368,9.5,5078.62634152433,2529020.0,2.99360048776678,48.0247500537777,77.8503189086914,12.933492451261
RUS,2014,73.95,26.05,65.29,70.7436585365854,2059241965490.83,20.6902442110591,27.1110970517525,0.736267221415574,8.9,4942.87548308675,2521740.0,3.36060548804252,54.8322798937112,78.4630966186523,13.2553613046452
RUS,2015,74.05,25.95,65.92,71.1834146341463,1363481063446.77,20.6559598687647,28.703389442924,-1.97271922637542,8.2,,2475690.0,3.87310448732299,55.9520226893608,79.9381332397461,10.6420948088217
RUS,2016,74.164,25.836,66.5,71.6512195121951,1276786979221.81,20.6636368626929,25.8544829769167,0.193690071729534,7.5,,2470100.0,3.84021728459951,53.1024738337766,80.6326217651367,9.18312209969854
RUS,2017,74.292,25.708,67.51,72.4514634146342,1574199387070.9,20.7856433573743,26.0908809797568,1.82579006355112,6.9,,2494150.0,3.55363208990976,52.0765975053134,81.909309387207,10.2884056740183
RUS,2018,74.433,25.567,67.75,72.6621951219512,1657328865709.99,20.7876533576935,30.7932713033152,2.80724541049418,6.3,,2543400.0,3.39425497912827,51.2433348034213,84.5842514038086,11.4687730024336
RUS,2019,74.587,25.413,68.24,73.0839024390244,1687448525466.61,20.9079812964948,28.5363983565997,2.03298273919678,5.8,,,3.49556654702251,52.7378967696903,,10.975123926599
RUS,2020,74.754,25.246,,,1483497784867.6,20.559897484321,25.5231826070911,-2.95127389914892,,,,3.70019612016722,59.9683310634457,,
SAU,1960,31.25,68.75,43.677,45.638,,,,,,,,,,,
SAU,1961,32.373,67.627,44.19,46.145,,,,,,,,,,,
SAU,1962,33.518,66.482,44.715,46.665,,,,,,,,,,,
SAU,1963,35.011,64.989,45.262,47.207,,,,,,,,,,,
SAU,1964,36.872,63.128,45.842,47.781,,,,,,,,,,,
SAU,1965,38.769,61.231,46.474,48.408,,,,,,,,,,,
SAU,1966,40.702,59.298,47.176,49.107,,,,,,,,,,,
SAU,1967,42.665,57.335,47.957,49.888,,,,,,,,,,,
SAU,1968,44.654,55.346,48.82,50.751,4187777711.11111,24.715255368245,47.733686087562,,,,,4.93499609872639,7.35261354236052,,
SAU,1969,46.655,53.345,49.762,51.692,4485777644.44444,24.9425757933987,48.1901842323447,6.03788654871251,,,,4.91925111223376,7.98820988769077,,
SAU,1970,48.669,51.331,50.78,52.703,5377268848.52944,21.564933372479,50.8011547053989,58.6473306497986,,,78220.3308,4.23593806063964,7.06802425864583,,
SAU,1971,50.688,49.312,51.864,53.771,7184863276.54536,17.9169929525772,53.9841298833639,20.5122167474631,,1206.11982596554,94020.5889,3.30055070146398,5.63420135250849,1.60915005207062,
SAU,1972,52.707,47.293,52.995,54.872,9664067929.6561,18.2713022551566,61.5852472344979,22.9306402490183,160.5,977.758391909367,121325.1278,2.81608361936833,4.55092094835685,1.71738004684448,
SAU,1973,54.712,45.288,54.147,55.981,14947491056.4605,20.9159258138303,99.7035967580905,24.1705285374227,150.2,1077.61428097645,162521.6331,2.198382532476,4.26699190888877,1.96508002281189,
SAU,1974,56.704,43.296,55.299,57.078,45412971909.3794,13.2024472521551,62.935958190795,16.2280652717263,140.7,1147.21713644505,171400.4395,0.835524749350179,2.75059461656899,2.46271991729736,
SAU,1975,58.349,41.651,56.429,58.148,46773303720.8932,21.7327334204464,73.3337800668752,-8.92861431424518,131.5,1181.87701951321,140263.476,0.928707291435982,4.08546117249633,3.12393999099731,
SAU,1976,59.897,40.103,57.52,59.179,64005623870.3227,24.2514764223193,59.7294743042347,17.8209741972236,123.2,1303.06700254058,173655.1887,0.791361055651547,4.37479262778644,3.99111008644104,
SAU,1977,61.421,38.579,58.564,60.169,74188363505.8532,32.5610064555613,57.4205399207586,7.09335989943365,115.3,1383.57590042028,184501.8835,1.17237059671596,4.08459880990854,4.66667985916138,
SAU,1978,62.925,37.075,59.555,61.116,80265732292.5833,41.5976195610207,49.3166407825538,-5.21972606657256,107.9,1975.20008743073,187608.1556,1.53735431915356,5.27651519013225,5.9526801109314,
SAU,1979,64.405,35.595,60.484,62.016,111859726428.738,34.2439291242178,54.8563612942062,11.919431556684,100.9,2456.75660828144,216984.5731,1.22387147263024,7.11116939811077,6.11667013168335,
SAU,1980,65.86,34.14,61.352,62.863,164541658298.596,27.3003762348874,63.4558321119064,5.65245760140385,94.3,3209.05381649494,260541.6713,0.986333580653767,6.80489787844008,6.51360988616943,
SAU,1981,67.281,32.719,62.162,63.66,184291888767.191,30.0931723336589,62.8186610621503,1.94300445813933,88.0,4102.9173359261,237000.734,1.00342123527801,6.93818861618991,7.34784984588623,
SAU,1982,68.673,31.327,62.926,64.411,153238991868.875,39.1183579310574,50.7317334651927,-20.7298883105149,82.0,4314.48656460989,230347.819,1.59365306711766,9.54804151443636,7.65123987197876,
SAU,1983,70.033,29.967,63.653,65.122,129171602025.147,47.6766246974161,38.4686669236381,-16.0513862134881,76.4,4430.15487732298,223068.247,2.16071292189958,12.736733823818,8.2442798614502,
SAU,1984,71.36,28.64,64.344,65.795,119624918956.209,45.2224612134706,34.5219224838379,-4.66145192552811,71.1,3680.25537981176,170933.586,2.7564401790847,14.1461126750047,8.2783899307251,
SAU,1985,72.647,27.353,64.996,66.43,103897892810.979,36.6423977934123,30.0710966662019,-9.7945022647133,65.9,3505.8791075355,,3.66418663282397,15.8940240264798,9.23425960540771,
SAU,1986,73.9,26.1,65.603,67.028,86962013010.5552,35.786249428668,26.702972102515,17.0127462591635,61.1,3330.79808298682,,4.92546535624314,18.4038688585502,9.81013965606689,
SAU,1987,74.589,25.411,66.159,67.589,85695941760.0451,37.1325574344685,30.861744995359,-6.63249601496324,56.5,3801.98527405769,,5.70589403155145,18.3229244556221,9.27600955963135,
SAU,1988,75.267,24.733,66.666,68.116,88256162068.9725,35.202782564724,31.3237355757395,13.1093129393982,52.2,4172.20729124102,,6.32186934208186,21.3369065740082,,
SAU,1989,75.93,24.07,67.127,68.611,95344352823.6969,38.0774233837718,33.7457142357308,-0.503015881390724,48.1,4013.82560988119,,6.34338994007422,20.5230929439998,8.75006008148193,
SAU,1990,76.583,23.417,67.551,69.078,117630271802.48,31.3732216282452,40.3347940771071,15.1934258901094,44.4,3573.07340382582,190640.0,5.70727631869109,14.8220976038727,9.54123973846436,
SAU,1991,77.223,22.777,67.947,69.522,132223268491.322,36.3908890719261,38.3083885682493,15.0078802475881,41.0,4025.65658053163,212830.0,5.43281426541188,14.8716979629999,10.3849201202393,
SAU,1992,77.851,22.149,68.327,69.945,137087876662.216,35.9852208437376,39.1067993853122,3.9875401685497,37.9,4451.08919990793,227520.0,5.60680383871363,16.7585504621912,11.3507204055786,
SAU,1993,78.186,21.814,68.696,70.349,132967901415.22,33.4541724792162,34.3528303929234,-1.36374142924282,35.1,4495.72559643629,235980.0,6.0695054265672,20.469726752416,13.7163896560669,
SAU,1994,78.429,21.571,69.061,70.733,135174886488.652,26.0703658537134,34.0009515505752,0.558720185389177,32.6,4613.29552457592,250090.0,6.14957688816112,22.3597596353909,14.5134201049805,
SAU,1995,78.67,21.33,69.421,71.099,143343036341.789,27.703902819965,37.337864238336,0.212091347506259,30.4,4533.90209342989,255070.0,5.88614793777068,22.5686401826045,16.7804698944092,
SAU,1996,78.91,21.09,69.777,71.445,158662398744.993,26.6310133173372,40.0228422766992,2.63742421695056,28.3,4752.50667981237,269710.0,5.41274054001984,20.7924498771756,17.5778198242188,
SAU,1997,79.147,20.853,70.119,71.766,165963557409.88,26.0294890208436,39.1586280046544,1.10378204854823,26.5,4444.96875324945,253570.0,5.3738432105245,21.5087513642516,17.3227996826172,
SAU,1998,79.383,20.617,70.443,72.06,146775498080.0,26.4560051516013,29.6323754547648,2.8933625194487,24.8,4646.87920382953,271900.0,6.15924782059964,29.18834130611,17.5053195953369,
SAU,1999,79.616,20.384,70.743,72.327,161716960000.0,23.1795931195673,34.6664938544479,-3.76328521563148,23.3,4634.42721200111,278670.0,5.67955271976421,26.7446366375755,20.9718494415283,
SAU,2000,79.848,20.152,71.015,72.561,189514926213.333,24.761180700094,43.4052706614089,5.62541614258343,22.0,4735.65803838977,291540.0,4.92111418680639,24.235614357343,22.3213691711426,
SAU,2001,80.077,19.923,71.251,72.759,184137469733.333,23.9269063834781,39.6337222614296,-1.21074386284246,20.7,4737.58086608624,297910.0,5.17118927892469,27.0904993276172,23.8276901245117,
SAU,2002,80.304,19.696,71.451,72.92,189605920240.0,23.6439874573824,40.9487917017867,-2.8191744042884,19.5,5102.01871818265,318250.0,5.07728880396483,28.9483894791843,23.472620010376,
SAU,2003,80.53,19.47,71.618,73.051,215807655253.333,23.9770301966002,45.854165777315,11.24206138556,18.4,5012.94525517948,331540.0,4.50455900738173,28.2333203588827,26.9134693145752,
SAU,2004,80.754,19.246,71.759,73.159,258742263040.0,24.097493493114,50.9853055250349,7.9584416636786,17.4,5178.92924323617,349930.0,3.90115016183996,32.3542432083177,28.7096290588379,
SAU,2005,80.979,19.021,71.883,73.256,328459700114.755,24.9033260253869,57.0507271227029,5.57385012142883,16.4,5145.60138225387,366490.0,3.22080717494782,35.4189081284071,29.5427303314209,
SAU,2006,81.204,18.796,72.005,73.355,376900135727.637,30.1126962552823,59.8319078927143,2.78840222774237,15.4,5543.05784239102,389510.0,2.94857030298235,33.7245865684485,30.3310394287109,
SAU,2007,81.427,18.573,72.136,73.467,415964583055.37,34.9258707960444,59.9374295654405,1.84713025161132,14.5,5571.71244684597,412590.0,2.77018977615721,37.0715822251699,30.411060333252,
SAU,2008,81.649,18.351,72.282,73.598,519796738640.0,33.991132853638,62.1115093651254,6.24977275479299,13.6,6046.69905037114,450110.0,2.31687426733563,37.6843232951352,30.8021106719971,
SAU,2009,81.867,18.133,72.446,73.75,429097899280.0,37.7697180383797,47.0886170744962,-2.05924918993833,12.7,6257.64840152213,470780.0,2.85408847271204,45.6297978453249,31.560489654541,
SAU,2010,82.084,17.916,72.625,73.917,528207332640.0,32.9800293499639,49.5697775892958,5.03948402676544,11.9,6764.3747592215,514560.0,2.6402763595935,39.1642035523056,36.6267700195313,2.52961274377208
SAU,2011,82.302,17.698,72.808,74.089,671238840106.667,29.4942805507509,56.0492397321467,9.99684655397263,11.1,6301.29330794407,534210.0,2.17142778334318,34.1007294458148,40.4156494140625,2.33196676523951
SAU,2012,82.52,17.48,72.984,74.254,735974843360.0,29.2409476865863,54.2708404963725,5.41144490216435,10.4,6871.87116981272,568100.0,2.07934643483201,36.3391798709229,46.675479888916,2.53842009708408
SAU,2013,82.74,17.26,73.147,74.402,746647127413.333,30.7910914753617,51.9179576046333,2.69925472255672,9.7,6394.94193708797,585810.0,2.15730645378212,40.2187357911617,52.2361297607422,2.73392868606052
SAU,2014,82.96,17.04,73.293,74.533,756350347333.333,33.7651794890848,46.8752915114018,3.65248169757899,9.1,6905.84343952665,629390.0,2.22697502456624,44.2902349131025,58.2967300415039,2.7713788203095
SAU,2015,83.18,16.82,73.425,74.651,654269902880.0,37.7989650822578,33.3211712418097,4.10640887013656,8.4,,660370.0,2.61938789958522,55.9167833727737,61.0563507080078,3.33440372298484
SAU,2016,83.401,16.599,73.548,74.761,644935541440.0,30.7178326311183,31.1442093932068,1.67062475765871,7.9,,664170.0,2.68563211159473,58.1144945658111,67.3355102539063,3.38998224614472
SAU,2017,83.622,16.378,73.671,74.874,688586244293.333,29.3319394261433,34.8530548559188,-0.74150265286427,7.4,,656080.0,2.52847250594361,53.9733409378804,69.6983184814453,3.3848356910949
SAU,2018,83.844,16.156,73.799,74.998,786521831573.333,26.6476256885104,40.0391406236609,2.43411078064224,7.0,,638120.0,2.22444629392364,,68.0398864746094,8.92574503531601
SAU,2019,84.065,15.935,73.935,75.133,792966838160.0,27.6103408907754,36.0494170526613,0.331435728597114,6.6,,,2.23333637353109,,70.90087890625,7.40016999841832
SAU,2020,84.287,15.713,,,700117873249.269,24.2597454479028,26.342634301564,-4.10658341159909,,,,2.56257227606814,,,
TUR,1960,31.515,68.485,42.481,45.369,13995067817.5092,3.67107195301028,2.05580029368576,,257.2,389.113828276507,,54.9192364170338,,,
TUR,1961,32.064,67.936,43.244,46.093,7988888888.88889,6.81502086230876,5.14603616133519,1.15606938539699,249.6,385.470994346129,,51.7385257301808,,,
TUR,1962,32.598,67.402,44.025,46.83,8922222222.22222,7.97011207970112,5.60398505603985,5.57142858180484,241.7,411.11897752947,,52.8019925280199,,,
TUR,1963,33.137,66.863,44.815,47.573,10355555555.5556,6.97424892703863,4.18454935622318,9.06630555240875,233.8,421.563218113679,,53.3261802575107,,,
TUR,1964,33.68,66.32,45.599,48.312,11177777777.7778,5.46719681908549,4.47316103379722,5.45905679838097,226.0,433.909173767794,,50.4970178926441,,,
TUR,1965,34.227,65.773,46.361,49.035,11966666666.6667,5.38532961931291,4.54967502321263,2.82352954343837,218.7,445.901003570982,,46.1467038068709,,,
TUR,1966,34.949,65.051,47.085,49.733,14100000000.0,5.67375886524823,4.09771473601261,11.2128150353514,211.7,478.253616678034,,47.2025216706068,,,
TUR,1967,35.759,64.241,47.768,50.406,15644444444.4444,4.97159090909091,4.11931818181818,4.73251024393741,205.3,483.95199531104,,44.53125,,,
TUR,1968,36.577,63.423,48.409,51.053,17500000000.0,5.07936507936508,3.68253968253968,6.77799601038116,199.2,496.911773395038,,41.5873015873016,,,
TUR,1969,37.401,62.599,49.009,51.678,19466666666.6667,4.73744292237443,3.5958904109589,4.0811456208947,193.3,511.562002033687,,40.8675799086758,,,
TUR,1970,38.234,61.766,49.578,52.286,17086956521.7391,6.36132315521628,4.42748091603053,3.2335089729326,187.6,522.199404432168,94428.85,39.0839694656489,,,
TUR,1971,38.945,61.055,50.129,52.887,16256619963.7997,8.24742268041237,5.31958762886598,5.56669450058789,182.0,547.127269939984,99374.045,37.360824742268,,5.13036012649536,
TUR,1972,39.6,60.4,50.68,53.492,20431095406.3604,8.54375648564511,6.01867865790384,7.42578832564243,176.3,603.28550913628,108791.1739,34.3133863714977,,4.90205001831055,13.420961604981
TUR,1973,40.258,59.742,51.241,54.109,25724381625.4417,9.09340659340659,7.03296703296703,3.26233451840511,170.5,649.942761764287,115255.655,33.956043956044,,4.80242013931274,14.3131868131868
TUR,1974,40.92,59.08,51.82,54.741,35599913836.4328,11.2747075433643,5.72811617587737,5.59447440269336,164.5,656.847156541321,118498.562,36.0024203307785,,5.03051996231079,13.1706333198871
TUR,1975,41.586,58.414,52.414,55.387,44633707242.7642,11.231771641328,4.42134657151722,7.17411268977106,158.4,681.216675842038,126182.61,35.3707725721378,,7.00968980789185,14.7223084083152
TUR,1976,42.087,57.913,53.02,56.046,51280134554.2889,10.6656948493683,4.85908649173955,10.4611795563238,152.3,724.486142060621,136679.436,32.519436345967,,8.5128698348999,16.2657920310982
TUR,1977,42.508,57.492,53.626,56.709,58676813687.3681,10.7071854586765,3.81520401401117,3.40666980449156,146.3,776.764929896135,146624.723,31.4399318375462,,9.18117046356201,16.6619331629272
TUR,1978,42.931,57.069,54.225,57.37,65147022485.7919,7.28870345786712,4.14691194133637,1.50293301122329,140.2,756.462508560006,146792.691,31.803527403755,,8.97346973419189,16.5117896200771
TUR,1979,43.355,56.645,54.815,58.023,89394085658.2038,5.88171772074439,3.21802670890177,-0.624113570222889,134.1,703.548279932641,141905.285,27.9075627227242,,8.28244018554688,14.5927072459595
TUR,1980,43.78,56.22,55.395,58.667,68789289565.7434,11.927885902191,5.16193170955531,-2.44735042580156,127.9,715.14814953948,146951.184,26.1461400221772,,6.67070007324219,14.3386991932092
TUR,1981,45.189,54.811,55.971,59.297,71040020140.4436,12.9046956081509,8.23693203391976,4.85664876652039,121.8,704.791018291355,150438.512,24.1627642070624,,5.73289012908936,15.268953297051
TUR,1982,46.997,53.003,56.545,59.915,64546332580.7583,15.0168696746154,11.8640513905568,3.56322781218346,115.7,732.224748628535,158937.322,22.3537484988849,,5.79923009872437,
TUR,1983,48.812,51.188,57.119,60.52,61678280115.4987,16.5578391750205,12.4732126163184,4.97108077727097,109.8,757.952324313462,163446.14,20.9150138791008,,6.29308986663818,13.9380690071769
TUR,1984,50.634,49.366,57.691,61.111,59989909457.8379,19.6735024162276,15.6066026885362,6.71201571206008,104.0,771.34108841726,170409.118,21.2014310977356,,7.32798004150391,10.8009692186697
TUR,1985,52.448,47.552,58.252,61.682,67234948264.5987,18.9662492342323,15.8607228847003,4.24133571639945,98.4,800.279615340341,175454.826,19.6905586186263,,8.94268035888672,11.3456141100711
TUR,1986,53.93,46.07,58.793,62.231,75728009962.7878,16.1020217583248,13.3124377193893,7.01203111054399,93.0,844.938357280965,187199.933,19.5126009949236,,9.87182998657227,11.7281951788689
TUR,1987,55.261,44.739,59.308,62.758,87172789528.3316,17.7574446045938,15.580840422955,9.48553884246731,87.8,919.196088994858,193604.769,17.8184708900603,,10.3845796585083,12.1419557050878
TUR,1988,56.587,43.413,59.796,63.266,90852814004.9917,17.5528634276008,18.6539704158267,2.3207367939484,82.9,908.409601273022,198660.212,17.258956312464,,10.7451400756836,11.0271659012029
TUR,1989,57.899,42.101,60.263,63.763,107143348667.094,17.7807524857703,16.2029157514894,0.2902440687796,78.3,926.592601942627,212147.125,16.5859815004054,,11.6814298629761,11.2491911321247
TUR,1990,59.203,40.797,60.716,64.256,150676291094.21,17.5778926485052,13.3651028519296,9.26614667149323,73.9,977.663172628756,206210.0,17.4762288321229,,13.1475896835327,11.5583312683401
TUR,1991,59.976,40.024,61.167,64.757,150027833333.333,16.6348815592789,13.8411301141106,0.720279035610048,69.7,947.755198498485,208670.0,15.2470755823245,,14.0420503616333,12.4951735146288
TUR,1992,60.518,39.482,61.629,65.275,158459130434.783,17.345129910515,14.3922357339889,5.03563493896803,65.7,961.931011215889,216160.0,14.9836651520805,,14.8401203155518,12.968826598181
TUR,1993,61.055,38.945,62.114,65.815,180169736363.636,19.3432849256138,13.673802849848,7.65126520301509,61.8,1004.13575023942,222670.0,15.4160185614868,,16.5583190917969,13.3427715713127
TUR,1994,61.59,38.41,62.628,66.377,130690172297.297,20.3837211337284,21.3621312072128,-4.66814736394838,58.1,976.487647037763,217860.0,15.4628347718716,,20.098690032959,15.2014676965386
TUR,1995,62.123,37.877,63.179,66.963,169485941048.035,24.3510272476774,19.8916075029397,7.87826687618991,54.6,1052.69840863832,232440.0,15.6932030829778,,20.2806301116943,13.976774696349
TUR,1996,62.653,37.347,63.775,67.57,181475555282.555,27.8266567494196,21.5426581369532,7.37966447375686,51.2,1126.18070312446,250190.0,16.8545560944976,,,15.1995210542093
TUR,1997,63.179,36.821,64.407,68.189,189834649111.257,30.3886058880971,24.5817176843052,7.57766364407608,47.8,1166.22742470252,259320.0,14.4611526932527,,23.9866600036621,19.050538393081
TUR,1998,63.703,36.297,65.063,68.807,275967393939.394,19.7291807164624,20.6662298719224,2.40415025686937,44.6,1169.88053008279,260520.0,12.4503166318037,,23.2542991638184,14.6683801012076
TUR,1999,64.223,35.777,65.731,69.417,256385525071.633,18.8540095139507,18.8109124989818,-3.26316840597104,41.6,1131.09117060305,260420.0,10.4578259441456,,23.8625907897949,
TUR,2000,64.741,35.259,66.39,70.005,274302959053.103,22.4732381343953,19.8811989046161,6.93323970455904,38.6,1201.08587266238,284420.0,10.0328526543258,,,
TUR,2001,65.34,34.66,67.015,70.56,201751148417.102,22.6895332634566,27.1819418753369,-5.75000655464257,35.9,1094.18460420522,262240.0,8.78803796915921,,,
TUR,2002,65.974,34.026,67.592,71.078,240253216295.117,22.8772750323154,25.1051190164424,6.44772204681594,33.3,1139.35217209724,272520.0,10.1907585574088,,,
TUR,2003,66.602,33.398,68.113,71.559,314592428076.487,23.2189197311388,23.0061778959535,5.76320606654714,30.8,1178.37968937894,284410.0,9.79514977798378,,,
TUR,2004,67.225,32.775,68.579,72.004,408876042651.701,25.2010849398704,23.6247532110161,9.79593638920282,28.6,1204.66665661855,290690.0,9.32742275784367,,,
